"CARRIER","DEP_TIME","DEST","FL_DATE","ORIGIN","Weather","Flight.Status"
"DH",1632,"JFK","01/20/2004","IAD",0,"ontime"
"DL",1514,"JFK","01/20/2004","DCA",0,"delayed"
"DL",629,"LGA","01/20/2004","DCA",0,"ontime"
"DL",729,"LGA","01/20/2004","DCA",0,"ontime"
"DL",839,"LGA","01/20/2004","DCA",0,"ontime"
"DL",929,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1029,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1129,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1227,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1329,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1430,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1531,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1717,"LGA","01/20/2004","DCA",0,"delayed"
"DL",1731,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1831,"LGA","01/20/2004","DCA",0,"ontime"
"DL",1930,"LGA","01/20/2004","DCA",0,"ontime"
"DL",2029,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",1522,"JFK","01/20/2004","DCA",0,"ontime"
"MQ",548,"JFK","01/20/2004","DCA",0,"ontime"
"MQ",1823,"JFK","01/20/2004","DCA",0,"ontime"
"MQ",653,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",759,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",850,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",1057,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",1255,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",1350,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",1458,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",1551,"LGA","01/20/2004","DCA",0,"ontime"
"MQ",2004,"LGA","01/20/2004","DCA",0,"delayed"
"UA",844,"LGA","01/20/2004","IAD",0,"ontime"
"US",626,"LGA","01/20/2004","DCA",0,"ontime"
"US",658,"LGA","01/20/2004","DCA",0,"ontime"
"US",758,"LGA","01/20/2004","DCA",0,"ontime"
"US",859,"LGA","01/20/2004","DCA",0,"ontime"
"US",957,"LGA","01/20/2004","DCA",0,"ontime"
"US",1055,"LGA","01/20/2004","DCA",0,"ontime"
"US",1156,"LGA","01/20/2004","DCA",0,"ontime"
"US",1258,"LGA","01/20/2004","DCA",0,"ontime"
"US",1357,"LGA","01/20/2004","DCA",0,"ontime"
"US",1456,"LGA","01/20/2004","DCA",0,"ontime"
"US",1554,"LGA","01/20/2004","DCA",0,"ontime"
"US",1657,"LGA","01/20/2004","DCA",0,"ontime"
"US",1758,"LGA","01/20/2004","DCA",0,"ontime"
"US",1858,"LGA","01/20/2004","DCA",0,"ontime"
"US",1957,"LGA","01/20/2004","DCA",0,"ontime"
"US",2057,"LGA","01/20/2004","DCA",0,"ontime"
"RU",1453,"EWR","01/20/2004","BWI",0,"ontime"
"RU",1027,"EWR","01/20/2004","BWI",0,"ontime"
"RU",1723,"EWR","01/20/2004","BWI",0,"delayed"
"RU",655,"EWR","01/20/2004","BWI",0,"ontime"
"CO",1856,"EWR","01/20/2004","DCA",0,"ontime"
"CO",1723,"EWR","01/20/2004","DCA",0,"ontime"
"CO",1250,"EWR","01/20/2004","DCA",0,"ontime"
"CO",729,"EWR","01/20/2004","DCA",0,"ontime"
"DH",835,"EWR","01/20/2004","IAD",0,"ontime"
"DH",1700,"EWR","01/20/2004","IAD",0,"ontime"
"DH",1236,"EWR","01/20/2004","IAD",0,"ontime"
"DH",2113,"EWR","01/20/2004","IAD",0,"ontime"
"DH",625,"EWR","01/20/2004","IAD",0,"ontime"
"DH",1426,"EWR","01/20/2004","IAD",0,"ontime"
"RU",1624,"EWR","01/20/2004","DCA",0,"ontime"
"RU",2052,"EWR","01/20/2004","DCA",0,"ontime"
"RU",1357,"EWR","01/20/2004","DCA",0,"ontime"
"RU",1650,"EWR","01/20/2004","IAD",0,"ontime"
"RU",638,"EWR","01/20/2004","DCA",0,"ontime"
"RU",1855,"EWR","01/20/2004","IAD",0,"ontime"
"RU",859,"EWR","01/20/2004","DCA",0,"ontime"
"RU",1255,"EWR","01/20/2004","IAD",0,"ontime"
"RU",1555,"EWR","01/20/2004","DCA",0,"delayed"
"RU",1456,"EWR","01/20/2004","IAD",0,"ontime"
"RU",708,"EWR","01/20/2004","IAD",0,"delayed"
"OH",1455,"JFK","01/21/2004","BWI",0,"ontime"
"DH",1239,"LGA","01/21/2004","IAD",0,"ontime"
"DH",1448,"LGA","01/21/2004","IAD",0,"ontime"
"DH",1714,"LGA","01/21/2004","IAD",0,"ontime"
"DH",2220,"LGA","01/21/2004","IAD",0,"delayed"
"DH",702,"LGA","01/21/2004","IAD",0,"delayed"
"DH",1032,"LGA","01/21/2004","IAD",0,"ontime"
"DH",836,"JFK","01/21/2004","IAD",0,"ontime"
"DH",1237,"JFK","01/21/2004","IAD",0,"ontime"
"DH",1504,"JFK","01/21/2004","IAD",0,"ontime"
"DH",1639,"JFK","01/21/2004","IAD",0,"ontime"
"DH",1710,"JFK","01/21/2004","IAD",0,"ontime"
"DH",2118,"JFK","01/21/2004","IAD",0,"ontime"
"DH",1603,"JFK","01/21/2004","IAD",0,"ontime"
"DL",1456,"JFK","01/21/2004","DCA",0,"ontime"
"DL",630,"LGA","01/21/2004","DCA",0,"ontime"
"DL",730,"LGA","01/21/2004","DCA",0,"ontime"
"DL",831,"LGA","01/21/2004","DCA",0,"ontime"
"DL",931,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1031,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1131,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1230,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1332,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1431,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1530,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1632,"LGA","01/21/2004","DCA",0,"delayed"
"DL",1730,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1828,"LGA","01/21/2004","DCA",0,"ontime"
"DL",1928,"LGA","01/21/2004","DCA",0,"ontime"
"DL",2032,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1525,"JFK","01/21/2004","DCA",0,"ontime"
"MQ",555,"JFK","01/21/2004","DCA",0,"ontime"
"MQ",1830,"JFK","01/21/2004","DCA",0,"ontime"
"MQ",652,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",753,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",857,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1050,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1252,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1349,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1452,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1556,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1653,"LGA","01/21/2004","DCA",0,"ontime"
"MQ",1853,"LGA","01/21/2004","DCA",0,"ontime"
"UA",846,"LGA","01/21/2004","IAD",0,"ontime"
"US",627,"LGA","01/21/2004","DCA",0,"ontime"
"US",659,"LGA","01/21/2004","DCA",0,"ontime"
"US",759,"LGA","01/21/2004","DCA",0,"ontime"
"US",855,"LGA","01/21/2004","DCA",0,"ontime"
"US",956,"LGA","01/21/2004","DCA",0,"ontime"
"US",1056,"LGA","01/21/2004","DCA",0,"ontime"
"US",1155,"LGA","01/21/2004","DCA",0,"ontime"
"US",1255,"LGA","01/21/2004","DCA",0,"ontime"
"US",1357,"LGA","01/21/2004","DCA",0,"ontime"
"US",1456,"LGA","01/21/2004","DCA",0,"ontime"
"US",1558,"LGA","01/21/2004","DCA",0,"ontime"
"US",1658,"LGA","01/21/2004","DCA",0,"ontime"
"US",1803,"LGA","01/21/2004","DCA",0,"ontime"
"US",1859,"LGA","01/21/2004","DCA",0,"ontime"
"US",1956,"LGA","01/21/2004","DCA",0,"ontime"
"US",2058,"LGA","01/21/2004","DCA",0,"ontime"
"RU",658,"EWR","01/21/2004","BWI",0,"ontime"
"RU",1452,"EWR","01/21/2004","BWI",0,"ontime"
"RU",1726,"EWR","01/21/2004","BWI",0,"delayed"
"RU",1028,"EWR","01/21/2004","BWI",0,"ontime"
"CO",1727,"EWR","01/21/2004","DCA",0,"delayed"
"CO",1858,"EWR","01/21/2004","DCA",0,"ontime"
"CO",1256,"EWR","01/21/2004","DCA",0,"ontime"
"CO",728,"EWR","01/21/2004","DCA",0,"ontime"
"DH",859,"EWR","01/21/2004","IAD",0,"ontime"
"DH",1702,"EWR","01/21/2004","IAD",0,"delayed"
"DH",1235,"EWR","01/21/2004","IAD",0,"ontime"
"DH",2145,"EWR","01/21/2004","IAD",0,"ontime"
"DH",627,"EWR","01/21/2004","IAD",0,"ontime"
"DH",1424,"EWR","01/21/2004","IAD",0,"ontime"
"RU",643,"EWR","01/21/2004","DCA",0,"ontime"
"RU",1455,"EWR","01/21/2004","IAD",0,"delayed"
"RU",2054,"EWR","01/21/2004","DCA",0,"ontime"
"RU",1648,"EWR","01/21/2004","DCA",0,"delayed"
"RU",1857,"EWR","01/21/2004","IAD",0,"ontime"
"RU",1520,"EWR","01/21/2004","DCA",0,"delayed"
"RU",659,"EWR","01/21/2004","IAD",0,"ontime"
"RU",1356,"EWR","01/21/2004","DCA",0,"ontime"
"RU",1654,"EWR","01/21/2004","IAD",0,"ontime"
"RU",1251,"EWR","01/21/2004","IAD",0,"ontime"
"RU",858,"EWR","01/21/2004","DCA",0,"ontime"
"OH",1540,"JFK","01/22/2004","BWI",0,"delayed"
"DH",1641,"JFK","01/22/2004","DCA",0,"ontime"
"DH",1324,"LGA","01/22/2004","IAD",0,"delayed"
"DH",1540,"LGA","01/22/2004","IAD",0,"delayed"
"DH",1715,"LGA","01/22/2004","IAD",0,"ontime"
"DH",2114,"LGA","01/22/2004","IAD",0,"ontime"
"DH",642,"LGA","01/22/2004","IAD",0,"ontime"
"DH",1034,"LGA","01/22/2004","IAD",0,"ontime"
"DH",830,"JFK","01/22/2004","IAD",0,"ontime"
"DH",1237,"JFK","01/22/2004","IAD",0,"ontime"
"DH",1455,"JFK","01/22/2004","IAD",0,"ontime"
"DH",1642,"JFK","01/22/2004","IAD",0,"ontime"
"DH",1707,"JFK","01/22/2004","IAD",0,"ontime"
"DH",2116,"JFK","01/22/2004","IAD",0,"ontime"
"DH",1607,"JFK","01/22/2004","IAD",0,"ontime"
"DL",1458,"JFK","01/22/2004","DCA",0,"ontime"
"DL",629,"LGA","01/22/2004","DCA",0,"ontime"
"DL",729,"LGA","01/22/2004","DCA",0,"ontime"
"DL",831,"LGA","01/22/2004","DCA",0,"ontime"
"DL",928,"LGA","01/22/2004","DCA",0,"ontime"
"DL",1030,"LGA","01/22/2004","DCA",0,"ontime"
"DL",1129,"LGA","01/22/2004","DCA",0,"ontime"
"DL",1231,"LGA","01/22/2004","DCA",0,"ontime"
"DL",1331,"LGA","01/22/2004","DCA",0,"ontime"
"DL",1429,"LGA","01/22/2004","DCA",0,"delayed"
"DL",1530,"LGA","01/22/2004","DCA",0,"ontime"
"DL",1633,"LGA","01/22/2004","DCA",0,"delayed"
"DL",1731,"LGA","01/22/2004","DCA",0,"delayed"
"DL",1831,"LGA","01/22/2004","DCA",0,"ontime"
"DL",1928,"LGA","01/22/2004","DCA",0,"ontime"
"DL",2033,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1517,"JFK","01/22/2004","DCA",0,"ontime"
"MQ",553,"JFK","01/22/2004","DCA",0,"ontime"
"MQ",1823,"JFK","01/22/2004","DCA",0,"ontime"
"MQ",730,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",758,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",852,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1056,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1255,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1359,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1459,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1559,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1652,"LGA","01/22/2004","DCA",0,"ontime"
"MQ",1854,"LGA","01/22/2004","DCA",0,"ontime"
"UA",847,"LGA","01/22/2004","IAD",0,"ontime"
"US",625,"LGA","01/22/2004","DCA",0,"ontime"
"US",654,"LGA","01/22/2004","DCA",0,"ontime"
"US",754,"LGA","01/22/2004","DCA",0,"ontime"
"US",857,"LGA","01/22/2004","DCA",0,"ontime"
"US",955,"LGA","01/22/2004","DCA",0,"ontime"
"US",1055,"LGA","01/22/2004","DCA",0,"ontime"
"US",1153,"LGA","01/22/2004","DCA",0,"ontime"
"US",1255,"LGA","01/22/2004","DCA",0,"ontime"
"US",1355,"LGA","01/22/2004","DCA",0,"ontime"
"US",1456,"LGA","01/22/2004","DCA",0,"ontime"
"US",1559,"LGA","01/22/2004","DCA",0,"ontime"
"US",1658,"LGA","01/22/2004","DCA",0,"ontime"
"US",1759,"LGA","01/22/2004","DCA",0,"ontime"
"US",1900,"LGA","01/22/2004","DCA",0,"ontime"
"US",2011,"LGA","01/22/2004","DCA",0,"ontime"
"US",2139,"LGA","01/22/2004","DCA",0,"delayed"
"RU",658,"EWR","01/22/2004","BWI",0,"ontime"
"RU",1030,"EWR","01/22/2004","BWI",0,"ontime"
"RU",1450,"EWR","01/22/2004","BWI",0,"ontime"
"RU",1803,"EWR","01/22/2004","BWI",0,"delayed"
"CO",1258,"EWR","01/22/2004","DCA",0,"ontime"
"CO",729,"EWR","01/22/2004","DCA",0,"ontime"
"CO",1855,"EWR","01/22/2004","DCA",0,"ontime"
"CO",1721,"EWR","01/22/2004","DCA",0,"delayed"
"DH",831,"EWR","01/22/2004","IAD",0,"ontime"
"DH",1706,"EWR","01/22/2004","IAD",0,"ontime"
"DH",1249,"EWR","01/22/2004","IAD",0,"ontime"
"DH",2116,"EWR","01/22/2004","IAD",0,"ontime"
"DH",624,"EWR","01/22/2004","IAD",0,"ontime"
"DH",1425,"EWR","01/22/2004","IAD",0,"ontime"
"RU",1356,"EWR","01/22/2004","DCA",0,"ontime"
"RU",1522,"EWR","01/22/2004","DCA",0,"ontime"
"RU",1627,"EWR","01/22/2004","DCA",0,"ontime"
"RU",1307,"EWR","01/22/2004","IAD",0,"ontime"
"RU",641,"EWR","01/22/2004","DCA",0,"ontime"
"RU",1451,"EWR","01/22/2004","IAD",0,"ontime"
"RU",1656,"EWR","01/22/2004","IAD",0,"ontime"
"RU",655,"EWR","01/22/2004","IAD",0,"ontime"
"RU",1850,"EWR","01/22/2004","IAD",0,"ontime"
"RU",2052,"EWR","01/22/2004","DCA",0,"ontime"
"RU",854,"EWR","01/22/2004","DCA",0,"ontime"
"OH",1622,"JFK","01/23/2004","BWI",0,"delayed"
"DH",1640,"JFK","01/23/2004","DCA",0,"ontime"
"DH",1239,"LGA","01/23/2004","IAD",0,"delayed"
"DH",1715,"LGA","01/23/2004","IAD",0,"ontime"
"DH",109,"LGA","01/23/2004","IAD",0,"delayed"
"DH",634,"LGA","01/23/2004","IAD",0,"ontime"
"DH",1048,"LGA","01/23/2004","IAD",0,"ontime"
"DH",832,"JFK","01/23/2004","IAD",0,"ontime"
"DH",1236,"JFK","01/23/2004","IAD",0,"ontime"
"DH",1458,"JFK","01/23/2004","IAD",0,"ontime"
"DH",1642,"JFK","01/23/2004","IAD",0,"ontime"
"DH",1706,"JFK","01/23/2004","IAD",0,"ontime"
"DH",2120,"JFK","01/23/2004","IAD",0,"ontime"
"DH",1609,"JFK","01/23/2004","IAD",0,"ontime"
"DL",1456,"JFK","01/23/2004","DCA",0,"ontime"
"DL",627,"LGA","01/23/2004","DCA",0,"ontime"
"DL",726,"LGA","01/23/2004","DCA",0,"ontime"
"DL",828,"LGA","01/23/2004","DCA",0,"ontime"
"DL",928,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1029,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1128,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1229,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1428,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1529,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1631,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1732,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1829,"LGA","01/23/2004","DCA",0,"ontime"
"DL",1929,"LGA","01/23/2004","DCA",0,"ontime"
"DL",2028,"LGA","01/23/2004","DCA",0,"ontime"
"MQ",1530,"JFK","01/23/2004","DCA",0,"delayed"
"MQ",553,"JFK","01/23/2004","DCA",0,"ontime"
"MQ",1827,"JFK","01/23/2004","DCA",0,"ontime"
"MQ",655,"LGA","01/23/2004","DCA",0,"ontime"
"MQ",755,"LGA","01/23/2004","DCA",0,"ontime"
"MQ",850,"LGA","01/23/2004","DCA",0,"ontime"
"MQ",1047,"LGA","01/23/2004","DCA",0,"ontime"
"MQ",1253,"LGA","01/23/2004","DCA",0,"delayed"
"MQ",1358,"LGA","01/23/2004","DCA",0,"ontime"
"MQ",1655,"LGA","01/23/2004","DCA",0,"ontime"
"MQ",1858,"LGA","01/23/2004","DCA",0,"ontime"
"UA",853,"LGA","01/23/2004","IAD",0,"ontime"
"US",626,"LGA","01/23/2004","DCA",0,"ontime"
"US",656,"LGA","01/23/2004","DCA",0,"ontime"
"US",757,"LGA","01/23/2004","DCA",0,"ontime"
"US",855,"LGA","01/23/2004","DCA",0,"ontime"
"US",956,"LGA","01/23/2004","DCA",0,"ontime"
"US",1057,"LGA","01/23/2004","DCA",0,"ontime"
"US",1157,"LGA","01/23/2004","DCA",0,"ontime"
"US",1259,"LGA","01/23/2004","DCA",0,"delayed"
"US",1355,"LGA","01/23/2004","DCA",0,"ontime"
"US",1502,"LGA","01/23/2004","DCA",0,"ontime"
"US",1659,"LGA","01/23/2004","DCA",0,"ontime"
"US",1759,"LGA","01/23/2004","DCA",0,"ontime"
"US",1859,"LGA","01/23/2004","DCA",0,"ontime"
"US",1958,"LGA","01/23/2004","DCA",0,"ontime"
"US",2055,"LGA","01/23/2004","DCA",0,"ontime"
"RU",1449,"EWR","01/23/2004","BWI",0,"delayed"
"RU",1032,"EWR","01/23/2004","BWI",0,"ontime"
"RU",1726,"EWR","01/23/2004","BWI",0,"ontime"
"RU",654,"EWR","01/23/2004","BWI",0,"ontime"
"CO",1731,"EWR","01/23/2004","DCA",0,"ontime"
"CO",1254,"EWR","01/23/2004","DCA",0,"ontime"
"CO",728,"EWR","01/23/2004","DCA",0,"ontime"
"CO",1849,"EWR","01/23/2004","DCA",0,"delayed"
"DH",833,"EWR","01/23/2004","IAD",0,"ontime"
"DH",1820,"EWR","01/23/2004","IAD",0,"delayed"
"DH",1235,"EWR","01/23/2004","IAD",0,"ontime"
"DH",2239,"EWR","01/23/2004","IAD",0,"delayed"
"DH",626,"EWR","01/23/2004","IAD",0,"ontime"
"DH",1427,"EWR","01/23/2004","IAD",0,"ontime"
"RU",2054,"EWR","01/23/2004","DCA",0,"ontime"
"RU",1629,"EWR","01/23/2004","DCA",0,"ontime"
"RU",700,"EWR","01/23/2004","IAD",0,"ontime"
"RU",641,"EWR","01/23/2004","DCA",0,"ontime"
"RU",1451,"EWR","01/23/2004","IAD",0,"ontime"
"RU",1851,"EWR","01/23/2004","IAD",0,"ontime"
"RU",1252,"EWR","01/23/2004","IAD",0,"ontime"
"RU",1528,"EWR","01/23/2004","DCA",0,"delayed"
"RU",1657,"EWR","01/23/2004","IAD",0,"ontime"
"RU",901,"EWR","01/23/2004","DCA",0,"ontime"
"RU",1356,"EWR","01/23/2004","DCA",0,"ontime"
"OH",1455,"JFK","01/24/2004","BWI",0,"ontime"
"DH",1633,"JFK","01/24/2004","DCA",0,"ontime"
"DH",1240,"LGA","01/24/2004","IAD",0,"ontime"
"DH",1711,"LGA","01/24/2004","IAD",0,"ontime"
"DH",2119,"LGA","01/24/2004","IAD",0,"ontime"
"DH",832,"JFK","01/24/2004","IAD",0,"ontime"
"DH",1305,"JFK","01/24/2004","IAD",0,"ontime"
"DH",1644,"JFK","01/24/2004","IAD",0,"ontime"
"DH",1715,"JFK","01/24/2004","IAD",0,"delayed"
"DH",2125,"JFK","01/24/2004","IAD",0,"ontime"
"DH",1751,"JFK","01/24/2004","IAD",0,"ontime"
"DL",1511,"JFK","01/24/2004","DCA",0,"delayed"
"DL",730,"LGA","01/24/2004","DCA",0,"ontime"
"DL",829,"LGA","01/24/2004","DCA",0,"ontime"
"DL",1028,"LGA","01/24/2004","DCA",0,"ontime"
"DL",1230,"LGA","01/24/2004","DCA",0,"ontime"
"DL",1428,"LGA","01/24/2004","DCA",0,"ontime"
"DL",1630,"LGA","01/24/2004","DCA",0,"ontime"
"DL",1829,"LGA","01/24/2004","DCA",0,"ontime"
"DL",2031,"LGA","01/24/2004","DCA",0,"ontime"
"MQ",1525,"JFK","01/24/2004","DCA",0,"ontime"
"MQ",550,"JFK","01/24/2004","DCA",0,"ontime"
"MQ",1812,"JFK","01/24/2004","DCA",0,"ontime"
"MQ",931,"LGA","01/24/2004","DCA",0,"delayed"
"MQ",1319,"LGA","01/24/2004","DCA",0,"ontime"
"UA",849,"LGA","01/24/2004","IAD",0,"ontime"
"US",657,"LGA","01/24/2004","DCA",0,"ontime"
"US",919,"LGA","01/24/2004","DCA",0,"ontime"
"US",1058,"LGA","01/24/2004","DCA",0,"ontime"
"US",1259,"LGA","01/24/2004","DCA",0,"ontime"
"US",1457,"LGA","01/24/2004","DCA",0,"ontime"
"US",1656,"LGA","01/24/2004","DCA",0,"ontime"
"US",1854,"LGA","01/24/2004","DCA",0,"ontime"
"RU",1453,"EWR","01/24/2004","BWI",0,"ontime"
"RU",1715,"EWR","01/24/2004","BWI",0,"ontime"
"RU",654,"EWR","01/24/2004","BWI",0,"delayed"
"RU",1029,"EWR","01/24/2004","BWI",0,"ontime"
"CO",1252,"EWR","01/24/2004","DCA",0,"ontime"
"DH",824,"EWR","01/24/2004","IAD",0,"ontime"
"DH",1658,"EWR","01/24/2004","IAD",0,"ontime"
"DH",1240,"EWR","01/24/2004","IAD",0,"ontime"
"DH",2118,"EWR","01/24/2004","IAD",0,"ontime"
"RU",929,"EWR","01/24/2004","DCA",0,"ontime"
"RU",1456,"EWR","01/24/2004","IAD",0,"ontime"
"RU",1556,"EWR","01/24/2004","DCA",0,"ontime"
"RU",659,"EWR","01/24/2004","IAD",0,"delayed"
"RU",640,"EWR","01/24/2004","DCA",0,"ontime"
"RU",1358,"EWR","01/24/2004","DCA",0,"ontime"
"RU",1658,"EWR","01/24/2004","IAD",0,"ontime"
"RU",1728,"EWR","01/24/2004","DCA",0,"ontime"
"OH",1455,"JFK","01/25/2004","BWI",0,"ontime"
"DH",1656,"JFK","01/25/2004","DCA",0,"ontime"
"DH",1251,"LGA","01/25/2004","IAD",0,"ontime"
"DH",1455,"LGA","01/25/2004","IAD",0,"ontime"
"DH",1900,"LGA","01/25/2004","IAD",0,"delayed"
"DH",2244,"LGA","01/25/2004","IAD",0,"delayed"
"DH",901,"JFK","01/25/2004","IAD",0,"ontime"
"DH",1326,"JFK","01/25/2004","IAD",0,"delayed"
"DH",1452,"JFK","01/25/2004","IAD",0,"ontime"
"DH",1641,"JFK","01/25/2004","IAD",0,"ontime"
"DH",1715,"JFK","01/25/2004","IAD",0,"delayed"
"DH",2122,"JFK","01/25/2004","IAD",1,"delayed"
"DH",1600,"JFK","01/25/2004","IAD",0,"ontime"
"DL",1535,"JFK","01/25/2004","DCA",0,"delayed"
"DL",826,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1026,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1128,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1229,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1330,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1429,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1530,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1633,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1729,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1829,"LGA","01/25/2004","DCA",0,"ontime"
"DL",1930,"LGA","01/25/2004","DCA",0,"ontime"
"DL",2031,"LGA","01/25/2004","DCA",0,"ontime"
"MQ",1604,"JFK","01/25/2004","DCA",0,"delayed"
"MQ",917,"JFK","01/25/2004","DCA",0,"ontime"
"MQ",1852,"JFK","01/25/2004","DCA",0,"ontime"
"MQ",1255,"LGA","01/25/2004","DCA",0,"ontime"
"MQ",1528,"LGA","01/25/2004","DCA",0,"delayed"
"MQ",1659,"LGA","01/25/2004","DCA",0,"ontime"
"MQ",1859,"LGA","01/25/2004","DCA",0,"ontime"
"UA",845,"LGA","01/25/2004","IAD",0,"ontime"
"US",859,"LGA","01/25/2004","DCA",0,"ontime"
"US",954,"LGA","01/25/2004","DCA",0,"ontime"
"US",1053,"LGA","01/25/2004","DCA",0,"ontime"
"US",1156,"LGA","01/25/2004","DCA",0,"ontime"
"US",1254,"LGA","01/25/2004","DCA",0,"ontime"
"US",1356,"LGA","01/25/2004","DCA",0,"ontime"
"US",1455,"LGA","01/25/2004","DCA",0,"ontime"
"US",1600,"LGA","01/25/2004","DCA",0,"ontime"
"US",1655,"LGA","01/25/2004","DCA",0,"ontime"
"US",1754,"LGA","01/25/2004","DCA",0,"ontime"
"US",1855,"LGA","01/25/2004","DCA",0,"ontime"
"US",1953,"LGA","01/25/2004","DCA",0,"ontime"
"US",2057,"LGA","01/25/2004","DCA",0,"delayed"
"RU",1456,"EWR","01/25/2004","BWI",0,"ontime"
"RU",1137,"EWR","01/25/2004","BWI",0,"delayed"
"RU",1729,"EWR","01/25/2004","BWI",0,"ontime"
"RU",1313,"EWR","01/25/2004","BWI",0,"ontime"
"CO",1620,"EWR","01/25/2004","DCA",0,"ontime"
"CO",1251,"EWR","01/25/2004","DCA",0,"ontime"
"CO",1856,"EWR","01/25/2004","DCA",0,"ontime"
"DH",830,"EWR","01/25/2004","IAD",0,"ontime"
"DH",1720,"EWR","01/25/2004","IAD",0,"ontime"
"DH",1238,"EWR","01/25/2004","IAD",0,"ontime"
"DH",2120,"EWR","01/25/2004","IAD",0,"delayed"
"DH",1521,"EWR","01/25/2004","IAD",0,"delayed"
"RU",2244,"EWR","01/25/2004","DCA",0,"delayed"
"RU",926,"EWR","01/25/2004","DCA",0,"ontime"
"RU",840,"EWR","01/25/2004","IAD",0,"ontime"
"RU",1859,"EWR","01/25/2004","IAD",0,"delayed"
"RU",1456,"EWR","01/25/2004","IAD",0,"ontime"
"RU",1655,"EWR","01/25/2004","IAD",0,"ontime"
"RU",1356,"EWR","01/25/2004","DCA",0,"ontime"
"RU",1736,"EWR","01/25/2004","DCA",0,"ontime"
"OH",1500,"JFK","01/26/2004","BWI",0,"ontime"
"DH",1243,"LGA","01/26/2004","IAD",0,"ontime"
"DH",1612,"LGA","01/26/2004","IAD",0,"delayed"
"DH",1947,"LGA","01/26/2004","IAD",0,"delayed"
"DH",2150,"LGA","01/26/2004","IAD",0,"delayed"
"DH",1001,"LGA","01/26/2004","IAD",0,"delayed"
"DH",1035,"LGA","01/26/2004","IAD",0,"delayed"
"DH",839,"JFK","01/26/2004","IAD",0,"ontime"
"DH",1235,"JFK","01/26/2004","IAD",0,"ontime"
"DH",1459,"JFK","01/26/2004","IAD",0,"delayed"
"DH",1759,"JFK","01/26/2004","IAD",0,"delayed"
"DH",1829,"JFK","01/26/2004","IAD",0,"delayed"
"DH",2120,"JFK","01/26/2004","IAD",0,"ontime"
"DH",1635,"JFK","01/26/2004","IAD",0,"ontime"
